CVE,CVE-Description,CVSSv2 Base (nvd),CVSSv3.1 Base (nvd),QID,Title,Severity,KB Severity,Type Detected,Last Detected,First Detected,Protocol,Port,Status,Asset Id,Asset Name,Asset IPV4,Asset IPV6,Solution,Asset Tags,Disabled,Ignored,QVS Score,Detection AGE,Published Date,Patch Released,Category,CVSS Rating Labels,RTI,Operating System,Last Fixed,Last Reopened,Times Detected,Threat,Vuln Patchable,Asset Critical Score,TruRisk Score,Vulnerability Tags,Results
CVE-2025-1016,"Memory safety bugs present in Firefox 134, Thunderbird 134, Firefox ESR 115.19, Firefox ESR 128.6, Thunderbird 115.19, and Thunderbird 128.6. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 135, Firefox ESR < 115.20, Firefox ESR < 128.7, Thunderbird < 128.7, and Thunderbird < 135.",'-,9.8,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 6, 2025",'-,'-,ACTIVE,128136143,PTPRT-BYME-DEV1.portugal.pt,10.208.230.47,fe80:0:0:0:56b:aaaa:846:5d5c,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-3",No,No,65,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 6893,'-,'-,106,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,331,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  133.0.3.0
"
CVE-2025-1017,"Memory safety bugs present in Firefox 134, Thunderbird 134, Firefox ESR 128.6, and Thunderbird 128.6. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 135, Firefox ESR < 128.7, Thunderbird < 128.7, and Thunderbird < 135.",'-,9.8,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 6, 2025",'-,'-,ACTIVE,128136143,PTPRT-BYME-DEV1.portugal.pt,10.208.230.47,fe80:0:0:0:56b:aaaa:846:5d5c,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-3",No,No,65,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 6893,'-,'-,106,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,331,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  133.0.3.0
"
CVE-2025-1018,The fullscreen notification is prematurely hidden when fullscreen is re-requested quickly by the user. This could have been leveraged to perform a potential spoofing attack. This vulnerability affects Firefox < 135 and Thunderbird < 135.,'-,5.3,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 6, 2025",'-,'-,ACTIVE,128136143,PTPRT-BYME-DEV1.portugal.pt,10.208.230.47,fe80:0:0:0:56b:aaaa:846:5d5c,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-3",No,No,30,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 6893,'-,'-,106,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,331,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  133.0.3.0
"
CVE-2025-1011,"A bug in WebAssembly code generation could have lead to a crash. It may have been possible for an attacker to leverage this to achieve code execution. This vulnerability affects Firefox < 135, Firefox ESR < 128.7, Thunderbird < 128.7, and Thunderbird < 135.",'-,8.8,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 6, 2025",'-,'-,ACTIVE,128136143,PTPRT-BYME-DEV1.portugal.pt,10.208.230.47,fe80:0:0:0:56b:aaaa:846:5d5c,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-3",No,No,35,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 6893,'-,'-,106,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,331,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  133.0.3.0
"
CVE-2025-1012,"A race during concurrent delazification could have led to a use-after-free. This vulnerability affects Firefox < 135, Firefox ESR < 115.20, Firefox ESR < 128.7, Thunderbird < 128.7, and Thunderbird < 135.",'-,7.5,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 6, 2025",'-,'-,ACTIVE,128136143,PTPRT-BYME-DEV1.portugal.pt,10.208.230.47,fe80:0:0:0:56b:aaaa:846:5d5c,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-3",No,No,35,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 6893,'-,'-,106,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,331,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  133.0.3.0
"
CVE-2025-1013,"A race condition could have led to private browsing tabs being opened in normal browsing windows. This could have resulted in a potential privacy leak. This vulnerability affects Firefox < 135, Firefox ESR < 128.7, Thunderbird < 128.7, and Thunderbird < 135.",'-,'-,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 6, 2025",'-,'-,ACTIVE,128136143,PTPRT-BYME-DEV1.portugal.pt,10.208.230.47,fe80:0:0:0:56b:aaaa:846:5d5c,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-3",No,No,30,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 6893,'-,'-,106,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,331,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  133.0.3.0
"
CVE-2025-1014,"Certificate length was not properly checked when added to a certificate store. In practice only trusted data was processed. This vulnerability affects Firefox < 135, Firefox ESR < 128.7, Thunderbird < 128.7, and Thunderbird < 135.",'-,8.8,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 6, 2025",'-,'-,ACTIVE,128136143,PTPRT-BYME-DEV1.portugal.pt,10.208.230.47,fe80:0:0:0:56b:aaaa:846:5d5c,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-3",No,No,35,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 6893,'-,'-,106,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,331,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  133.0.3.0
"
CVE-2025-1020,Memory safety bugs present in Firefox 134 and Thunderbird 134. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 135 and Thunderbird < 135.,'-,9.8,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 6, 2025",'-,'-,ACTIVE,128136143,PTPRT-BYME-DEV1.portugal.pt,10.208.230.47,fe80:0:0:0:56b:aaaa:846:5d5c,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-3",No,No,65,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 6893,'-,'-,106,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,331,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  133.0.3.0
"
CVE-2025-1010,"An attacker could have caused a use-after-free via the Custom Highlight API, leading to a potentially exploitable crash. This vulnerability affects Firefox < 135, Firefox ESR < 115.20, Firefox ESR < 128.7, Thunderbird < 128.7, and Thunderbird < 135.",'-,8.8,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 6, 2025",'-,'-,ACTIVE,128136143,PTPRT-BYME-DEV1.portugal.pt,10.208.230.47,fe80:0:0:0:56b:aaaa:846:5d5c,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-3",No,No,35,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 6893,'-,'-,106,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,331,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  133.0.3.0
"
CVE-2025-1019,The z-order of the browser windows could be manipulated to hide the fullscreen notification. This could potentially be leveraged to perform a spoofing attack. This vulnerability affects Firefox < 135 and Thunderbird < 135.,'-,4.3,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 6, 2025",'-,'-,ACTIVE,128136143,PTPRT-BYME-DEV1.portugal.pt,10.208.230.47,fe80:0:0:0:56b:aaaa:846:5d5c,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-3",No,No,30,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 6893,'-,'-,106,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,331,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  133.0.3.0
"
CVE-2025-1009,"An attacker could have caused a use-after-free via crafted XSLT data, leading to a potentially exploitable crash. This vulnerability affects Firefox < 135, Firefox ESR < 115.20, Firefox ESR < 128.7, Thunderbird < 128.7, and Thunderbird < 135.",'-,9.8,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 6, 2025",'-,'-,ACTIVE,128136143,PTPRT-BYME-DEV1.portugal.pt,10.208.230.47,fe80:0:0:0:56b:aaaa:846:5d5c,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-3",No,No,65,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 6893,'-,'-,106,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,331,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  133.0.3.0
"
CVE-2025-0444,Use after free in Skia in Google Chrome prior to 133.0.6943.53 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page. (Chromium security severity: High),'-,'-,382766,Google Chrome Prior to 133.0.6943.53 Multiple Vulnerabilities,4,4,Confirmed,"Mar 3, 2025","Feb 5, 2025",'-,'-,ACTIVE,149352923,SRVDMZSPT01V.lwp.czech.ch,10.43.225.121,,Refer to Chrome security advisory 133.0.6943.53 for updates and patch information.(https://chromereleases.googleblog.com/2025/02/stable-channel-update-for-desktop.html),"CH,Cloud Agent,All",No,No,30,25,"Feb 5, 2025","Feb 4, 2025",Local,MEDIUM,High Lateral Movement,Microsoft Windows Server 2008 R2 Standard 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 24544,'-,'-,152,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,351,,"%ProgramFiles(x86)%\Google\Chrome\Application\109.0.5414.120\chrome.dll file version is 109.0.5414.120
"
CVE-2025-0445,Use after free in V8 in Google Chrome prior to 133.0.6943.53 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page. (Chromium security severity: High),'-,'-,382766,Google Chrome Prior to 133.0.6943.53 Multiple Vulnerabilities,4,4,Confirmed,"Mar 3, 2025","Feb 5, 2025",'-,'-,ACTIVE,149352923,SRVDMZSPT01V.lwp.czech.ch,10.43.225.121,,Refer to Chrome security advisory 133.0.6943.53 for updates and patch information.(https://chromereleases.googleblog.com/2025/02/stable-channel-update-for-desktop.html),"CH,Cloud Agent,All",No,No,30,25,"Feb 5, 2025","Feb 4, 2025",Local,MEDIUM,High Lateral Movement,Microsoft Windows Server 2008 R2 Standard 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 24544,'-,'-,152,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,351,,"%ProgramFiles(x86)%\Google\Chrome\Application\109.0.5414.120\chrome.dll file version is 109.0.5414.120
"
CVE-2025-0451,Inappropriate implementation in Extensions API in Google Chrome prior to 133.0.6943.53 allowed a remote attacker who convinced a user to engage in specific UI gestures to perform UI spoofing via a crafted Chrome Extension. (Chromium security severity: Medium),'-,'-,382766,Google Chrome Prior to 133.0.6943.53 Multiple Vulnerabilities,4,4,Confirmed,"Mar 3, 2025","Feb 5, 2025",'-,'-,ACTIVE,149352923,SRVDMZSPT01V.lwp.czech.ch,10.43.225.121,,Refer to Chrome security advisory 133.0.6943.53 for updates and patch information.(https://chromereleases.googleblog.com/2025/02/stable-channel-update-for-desktop.html),"CH,Cloud Agent,All",No,No,30,25,"Feb 5, 2025","Feb 4, 2025",Local,MEDIUM,High Lateral Movement,Microsoft Windows Server 2008 R2 Standard 6.1.7601 64-bit Service Pack 1 Build 7601 UBR 24544,'-,'-,152,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,351,,"%ProgramFiles(x86)%\Google\Chrome\Application\109.0.5414.120\chrome.dll file version is 109.0.5414.120
"
'-,'-,'-,'-,105228,Built-in Guest Account Not Renamed at Windows Target System,3,3,Potential,"Mar 3, 2025","Feb 4, 2025",'-,'-,ACTIVE,280952668,PTAZR-SV-SVC01.portugal.pt,10.225.0.164,fe80:0:0:0:212e:3fc8:d625:357a,Rename the Guest account.(Rename the Guest account.),"PT,Cloud Agent,All,Windows-PT",No,No,'-,27,"Aug 30, 2005",'-,Security Policy,LOW,Patch Not Available,Microsoft Windows Server 2022 Datacenter Azure Edition 10.0.20348 64-bit N/A Build 20348 UBR 3148,'-,'-,163,Knowing a valid username allows for substantially easier bruteforcing attacks.,No,2,332,,"Guest
"
CVE-2024-21302,"Summary:
Microsoft was notified that an elevation of privilege vulnerability exists in Windows based systems supporting Virtualization Based Security (VBS), including a subset of Azure Virtual Machine SKUS. This vulnerability enables an attacker with administrator privileges to replace current versions of Windows system files with outdated versions. By exploiting this vulnerability, an attacker could reintroduce previously mitigated vulnerabilities, circumvent some features of VBS, and exfiltrate data protected by VBS.
Microsoft is developing a security update to mitigate this threat, but it is not yet available. Guidance to help customers reduce the risks associated with this vulnerability and to protect their systems until the mitigation is available in a Windows security update is provided in the Recommended Actions section of this CVE.
This CVE will be updated when the mitigation is available in a Windows security update. We highly encourage customers to subscribe to Security Update Guide notifications to receive an alert when this update occurs.
Update: August 13, 2024
Microsoft has released the August 2024 security updates that include an opt-in revocation policy mitigation to address this vulnerability. Customers running affected versions of Windows are encouraged to review KB5042562: Guidance for blocking rollback of virtualization-based security related updates to assess if this opt-in policy meets the needs of their environment before implementing this mitigation. There are risks associated with this mitigation that should be understood prior to applying it to your systems. Detailed information about these risks is also available in KB5042562.
Details:
A security researcher informed Microsoft of an elevation of privilege vulnerability in Windows 10, Windows 11, Windows Server 2016, and higher based systems including Azure Virtual Machines (VM) that support VBS. For more information on Windows versions and VM SKUs supporting VBS, reference: Virtualization-based Security (VBS) | Microsoft Learn.
The vulnerability enables an attacker with administrator privileges on the target system to replace current Windows system files with outdated versions. Successful exploitation provides an attacker with the ability to reintroduce previously mitigated vulnerabilities, circumvent VBS security features, and exfiltrate data protected by VBS.
Microsoft is developing a security... See more at https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21302",'-,6.7,92175,Microsoft Windows Secure Kernel Mode Elevation of Privilege Vulnerability,3,3,Confirmed,"Mar 3, 2025","Feb 4, 2025",'-,'-,ACTIVE,280952668,PTAZR-SV-SVC01.portugal.pt,10.225.0.164,fe80:0:0:0:212e:3fc8:d625:357a,"Please refer to this advisory page for more information and updates on this Vulnerability, CVE-2024-21302(https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21302)","PT,Cloud Agent,All,Windows-PT",No,No,37,27,"Oct 10, 2024","Aug 13, 2024",Windows,MEDIUM,"Easy Exploit,Public Exploit",Microsoft Windows Server 2022 Datacenter Azure Edition 10.0.20348 64-bit N/A Build 20348 UBR 3148,'-,'-,163," By exploiting this vulnerability, an attacker could reintroduce previously mitigated vulnerabilities, circumvent some features of VBS, and exfiltrate data protected by VBS.<P>",Yes,2,332,,"VirtualizationBasedSecurityStatus     '2'
UsermodeCodeIntegrityPolicyEnforcementStatus     '0'
"
'-,'-,'-,'-,90007,Enabled Cached Logon Credential,2,2,Confirmed,"Mar 3, 2025","Feb 4, 2025",'-,'-,ACTIVE,280952668,PTAZR-SV-SVC01.portugal.pt,10.225.0.164,fe80:0:0:0:212e:3fc8:d625:357a,"We recommend that you locate the following Registry key, and then set or create a REG_SZ 'CachedLogonsCount' entry with a '0' value:

HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Nt\CurrentVersion\Winlogon
(We recommend that you locate the following Registry key, and then set or create a REG_SZ 'CachedLogonsCount' entry with a '0' value:
<P>
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Nt\CurrentVersion\Winlogon
)","PT,Cloud Agent,All,Windows-PT",No,No,'-,27,"Jan 1, 1999",'-,Windows,MEDIUM,"Easy Exploit,Patch Not Available",Microsoft Windows Server 2022 Datacenter Azure Edition 10.0.20348 64-bit N/A Build 20348 UBR 3148,'-,'-,163,"Unauthorized users can gain access to this cached information, thereby obtaining sensitive logon information.",No,2,332,,"HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon cachedlogonscount = 50
"
'-,'-,'-,'-,105170,Microsoft Windows Explorer AutoPlay Not Disabled,2,2,Confirmed,"Mar 3, 2025","Feb 4, 2025",'-,'-,ACTIVE,280952668,PTAZR-SV-SVC01.portugal.pt,10.225.0.164,fe80:0:0:0:212e:3fc8:d625:357a,"Disable autoplay from any disk type by setting the value NoDriveTypeAutoRun to 255 under this registry key:

HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer(Disable autoplay from any disk type by setting the value NoDriveTypeAutoRun to 255 under this registry key:
<P>
HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer)","PT,Cloud Agent,All,Windows-PT",No,No,'-,27,"Apr 12, 2005",'-,Security Policy,MEDIUM,"Easy Exploit,Patch Not Available",Microsoft Windows Server 2022 Datacenter Azure Edition 10.0.20348 64-bit N/A Build 20348 UBR 3148,'-,'-,163,Exploiting this vulnerability can cause malicious applications to be executed unintentionally at escalated privilege.,No,2,332,,"%windir%\explorer.exe   found 
HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.
"
'-,'-,'-,'-,105171,Windows Explorer Autoplay Not Disabled for Default User,2,2,Confirmed,"Mar 3, 2025","Feb 4, 2025",'-,'-,ACTIVE,280952668,PTAZR-SV-SVC01.portugal.pt,10.225.0.164,fe80:0:0:0:212e:3fc8:d625:357a,"Make sure that the value NoDriveTypeAutoRun is defined under this registry key:

HKU\DEFAULT\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer(Make sure that the value NoDriveTypeAutoRun is defined under this registry key:
<P>
HKU\DEFAULT\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer)","PT,Cloud Agent,All,Windows-PT",No,No,'-,27,"Apr 12, 2005",'-,Security Policy,MEDIUM,"Easy Exploit,Patch Not Available",Microsoft Windows Server 2022 Datacenter Azure Edition 10.0.20348 64-bit N/A Build 20348 UBR 3148,'-,'-,163,An attacker may be able to run an unauthorized application.,No,2,332,,"%windir%\explorer.exe   found 
HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoAutorun is missing. 
HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing. 
HKU\.DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.
"
CVE-2013-3900,"Why is Microsoft republishing a CVE from 2013?
We are republishing CVE-2013-3900 in the Security Update Guide to update the Security Updates table and to inform customers that the EnableCertPaddingCheck is available in all currently supported versions of Windows 10 and Windows 11. While the format is different from the original CVE published in 2013, except for clarifications about how to configure the EnableCertPaddingCheck registry value, the information herein remains unchanged from the original text published on December 10, 2013,
Microsoft does not plan to enforce the stricter verification behavior as a default functionality on supported releases of Microsoft Windows. This behavior remains available as an opt-in feature via reg key setting, and is available on supported editions of Windows released since December 10, 2013. This includes all currently supported versions of Windows 10 and Windows 11. The supporting code for this reg key was incorporated at the time of release for Windows 10 and Windows 11, so no security update is required; however, the reg key must be set. See the Security Updates table for the list of affected software.
Vulnerability Description
A remote code execution vulnerability exists in the way that the WinVerifyTrust function handles Windows Authenticode signature verification for portable executable (PE) files. An anonymous attacker could exploit the vulnerability by modifying an existing signed executable file to leverage unverified portions of the file in such a way as to add malicious code to the file without invalidating the signature. An attacker who successfully exploited this vulnerability could take complete control of an affected system. An attacker could then install programs; view, change, or delete data; or create new accounts with full user rights.
If a user is logged on with administrative user rights, an attacker who successfully exploited this vulnerability could take complete control of an affected system. An attacker could then install programs; view, change, or delete data; or create new accounts with full user rights. Users whose accounts are configured to have fewer user rights on the system could be less impacted than users who operate with administrative user rights.
Exploitation of this vulnerability requires that a user or application run or install a specially crafted, signed PE file. An attacker could modify an... See more at https://msrc.microsoft.com/update-guide/vulnerability/CVE-2013-3900",7.6,5.5,378332,Microsoft WinVerifyTrust Signature Validation Vulnerability,4,4,Confirmed,"Mar 3, 2025","Feb 4, 2025",'-,'-,ACTIVE,280952668,PTAZR-SV-SVC01.portugal.pt,10.225.0.164,fe80:0:0:0:212e:3fc8:d625:357a,"Customers are advised to refer to WinVerifyTrust Signature Validation for further details pertaining to this.
Opting into this stricter verification behavior causes the WinVerifyTrust function to perform strict Windows Authenticode signature verification for PE files. After opting-in, PE files will be considered &quot;unsigned&quot; if Windows identifies content in them that does not conform to the Authenticode specification. This may impact some installers. If you are using an installer that is impacted, Microsoft recommends using an installer that only extracts content from validated portions of the signed file.(https://msrc.microsoft.com/update-guide/vulnerability/CVE-2013-3900
Opting into this stricter verification behavior causes the WinVerifyTrust function to perform strict Windows Authenticode signature verification for PE files. After opting-in, PE files will be considered &quot;unsigned&quot; if Windows identifies content in them that does not conform to the Authenticode specification. This may impact some installers. If you are using an installer that is impacted, Microsoft recommends using an installer that only extracts content from validated portions of the signed file.<P>)","PT,Cloud Agent,All,Windows-PT",No,No,95,27,"Apr 4, 2023","Jan 21, 2022",Local,HIGH,"Active Attacks,Denial Of Service,High Data Loss,High Lateral Movement,Malware Name,Public Exploit,Remote Code Execution,Ransomware,CISA Known Exploited Vulnerabilities",Microsoft Windows Server 2022 Datacenter Azure Edition 10.0.20348 64-bit N/A Build 20348 UBR 3148,'-,'-,163,"A remote code execution vulnerability exists in the way that the WinVerifyTrust function handles Windows Authenticode signature verification for portable executable (PE) files. An anonymous attacker could exploit the vulnerability by modifying an existing signed executable file to leverage unverified portions of the file in such a way as to add malicious code to the file without invalidating the signature. <BR>


",No,2,332,,"HKLM\Software\Microsoft\Cryptography\Wintrust\Config EnableCertPaddingCheck is missing.
HKLM\Software\Wow6432Node\Microsoft\Cryptography\Wintrust\Config EnableCertPaddingCheck is missing.
"
'-,'-,'-,'-,106247,EOL/Obsolete Software: Microsoft .Net Version 6 Detected,5,5,Confirmed,"Mar 3, 2025","Feb 4, 2025",'-,'-,ACTIVE,280952668,PTAZR-SV-SVC01.portugal.pt,10.225.0.164,fe80:0:0:0:212e:3fc8:d625:357a,Users are advised to obtain the latest version via Dotnet Core .(https://dotnet.microsoft.com/download/dotnet-core),"PT,Cloud Agent,All,Windows-PT",No,No,'-,27,"Dec 4, 2024",'-,Security Policy,CRITICAL,"Denial Of Service,Easy Exploit,High Data Loss,High Lateral Movement,Patch Not Available,Remote Code Execution",Microsoft Windows Server 2022 Datacenter Azure Edition 10.0.20348 64-bit N/A Build 20348 UBR 3148,'-,'-,163,"The system is at high risk of being exposed to security vulnerabilities. Since the vendor no longer provides updates, obsolete software is more prone to vulnerabilities.<P>",No,2,332,,"c5d8cc8778dad01d58d296df65ddcf3b8fb88d73
6.0.37

%programfiles(x86)%\dotnet\shared\Microsoft.NETCore.App\6.0.37\.version
%programfiles%\dotnet\shared\Microsoft.NETCore.App\6.0.37\.version
882406b40d2cd17fe90c177213f95731b42ea682
6.0.37

%programfiles(x86)%\dotnet\shared\Microsoft.AspNetCore.App\6.0.37\.version
%programfiles%\dotnet\shared\Microsoft.AspNetCore.App\6.0.37\.version
EOL/Obsolete Software: Microsoft .Net Version 6 Detected
"
