CVE,CVE-Description,CVSSv2 Base (nvd),CVSSv3.1 Base (nvd),QID,Title,Severity,KB Severity,Type Detected,Last Detected,First Detected,Protocol,Port,Status,Asset Id,Asset Name,Asset IPV4,Asset IPV6,Solution,Asset Tags,Disabled,Ignored,QVS Score,Detection AGE,Published Date,Patch Released,Category,CVSS Rating Labels,RTI,Operating System,Last Fixed,Last Reopened,Times Detected,Threat,Vuln Patchable,Asset Critical Score,TruRisk Score,Vulnerability Tags,Results
CVE-2024-50167,"In the Linux kernel, the following vulnerability has been resolved:

be2net: fix potential memory leak in be_xmit()

The be_xmit() returns NETDEV_TX_OK without freeing skb
in case of be_xmit_enqueue() fails, add dev_kfree_skb_any() to fix it.",'-,5.5,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,197464197,demo-linux2ad-4.portugal.pt,10.200.3.4,fe80:0:0:0:250:56ff:feaf:ae3,Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,30,3,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,12,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,236,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-50168,"In the Linux kernel, the following vulnerability has been resolved:

net/sun3_82586: fix potential memory leak in sun3_82586_send_packet()

The sun3_82586_send_packet() returns NETDEV_TX_OK without freeing skb
in case of skb->len being too long, add dev_kfree_skb() to fix it.",'-,5.5,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,197464197,demo-linux2ad-4.portugal.pt,10.200.3.4,fe80:0:0:0:250:56ff:feaf:ae3,Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,30,3,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,12,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,236,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-50202,"In the Linux kernel, the following vulnerability has been resolved:

nilfs2: propagate directory read errors from nilfs_find_entry()

Syzbot reported that a task hang occurs in vcs_open() during a fuzzing
test for nilfs2.

The root cause of this problem is that in nilfs_find_entry(), which
searches for directory entries, ignores errors when loading a directory
page/folio via nilfs_get_folio() fails.

If the filesystem images is corrupted, and the i_size of the directory
inode is large, and the directory page/folio is successfully read but
fails the sanity check, for example when it is zero-filled,
nilfs_check_folio() may continue to spit out error messages in bursts.

Fix this issue by propagating the error to the callers when loading a
page/folio fails in nilfs_find_entry().

The current interface of nilfs_find_entry() and its callers is outdated
and cannot propagate error codes such as -EIO and -ENOMEM returned via
nilfs_find_entry(), so fix it together.",'-,5.5,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,197464197,demo-linux2ad-4.portugal.pt,10.200.3.4,fe80:0:0:0:250:56ff:feaf:ae3,Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,30,3,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,12,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,236,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-50044,"In the Linux kernel, the following vulnerability has been resolved:

Bluetooth: RFCOMM: FIX possible deadlock in rfcomm_sk_state_change

rfcomm_sk_state_change attempts to use sock_lock so it must never be
called with it locked but rfcomm_sock_ioctl always attempt to lock it
causing the following trace:

======================================================
WARNING: possible circular locking dependency detected
6.8.0-syzkaller-08951-gfe46a7dd189e #0 Not tainted
------------------------------------------------------
syz-executor386/5093 is trying to acquire lock:
ffff88807c396258 (sk_lock-AF_BLUETOOTH-BTPROTO_RFCOMM){+.+.}-{0:0}, at: lock_sock include/net/sock.h:1671 [inline]
ffff88807c396258 (sk_lock-AF_BLUETOOTH-BTPROTO_RFCOMM){+.+.}-{0:0}, at: rfcomm_sk_state_change+0x5b/0x310 net/bluetooth/rfcomm/sock.c:73

but task is already holding lock:
ffff88807badfd28 (&d->lock){+.+.}-{3:3}, at: __rfcomm_dlc_close+0x226/0x6a0 net/bluetooth/rfcomm/core.c:491",'-,3.3,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,197464197,demo-linux2ad-4.portugal.pt,10.200.3.4,fe80:0:0:0:250:56ff:feaf:ae3,Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,20,3,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,12,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,236,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-49952,"In the Linux kernel, the following vulnerability has been resolved:

netfilter: nf_tables: prevent nf_skb_duplicated corruption

syzbot found that nf_dup_ipv4() or nf_dup_ipv6() could write
per-cpu variable nf_skb_duplicated in an unsafe way [1].

Disabling preemption as hinted by the splat is not enough,
we have to disable soft interrupts as well.

[1]
BUG: using __this_cpu_write() in preemptible [00000000] code: syz.4.282/6316
 caller is nf_dup_ipv4+0x651/0x8f0 net/ipv4/netfilter/nf_dup_ipv4.c:87
CPU: 0 UID: 0 PID: 6316 Comm: syz.4.282 Not tainted 6.11.0-rc7-syzkaller-00104-g7052622fccb1 #0
Hardware name: Google Google Compute Engine/Google Compute Engine, BIOS Google 08/06/2024
Call Trace:
 <TASK>
  __dump_stack lib/dump_stack.c:93 [inline]
  dump_stack_lvl+0x241/0x360 lib/dump_stack.c:119
  check_preemption_disabled+0x10e/0x120 lib/smp_processor_id.c:49
  nf_dup_ipv4+0x651/0x8f0 net/ipv4/netfilter/nf_dup_ipv4.c:87
  nft_dup_ipv4_eval+0x1db/0x300 net/ipv4/netfilter/nft_dup_ipv4.c:30
  expr_call_ops_eval net/netfilter/nf_tables_core.c:240 [inline]
  nft_do_chain+0x4ad/0x1da0 net/netfilter/nf_tables_core.c:288
  nft_do_chain_ipv4+0x202/0x320 net/netfilter/nft_chain_filter.c:23
  nf_hook_entry_hookfn include/linux/netfilter.h:154 [inline]
  nf_hook_slow+0xc3/0x220 net/netfilter/core.c:626
  nf_hook+0x2c4/0x450 include/linux/netfilter.h:269
  NF_HOOK_COND include/linux/netfilter.h:302 [inline]
  ip_output+0x185/0x230 net/ipv4/ip_output.c:433
  ip_local_out net/ipv4/ip_output.c:129 [inline]
  ip_send_skb+0x74/0x100 net/ipv4/ip_output.c:1495
  udp_send_skb+0xacf/0x1650 net/ipv4/udp.c:981
  udp_sendmsg+0x1c21/0x2a60 net/ipv4/udp.c:1269
  sock_sendmsg_nosec net/socket.c:730 [inline]
  __sock_sendmsg+0x1a6/0x270 net/socket.c:745
  ____sys_sendmsg+0x525/0x7d0 net/socket.c:2597
  ___sys_sendmsg net/socket.c:2651 [inline]
  __sys_sendmmsg+0x3b2/0x740 net/socket.c:2737
  __do_sys_sendmmsg net/socket.c:2766 [inline]
  __se_sys_sendmmsg net/socket.c:2763 [inline]
  __x64_sys_sendmmsg+0xa0/0xb0 net/socket.c:2763
  do_syscall_x64 arch/x86/entry/common.c:52 [inline]
  do_syscall_64+0xf3/0x230 arch/x86/entry/common.c:83
 entry_SYSCALL_64_after_hwframe+0x77/0x7f
RIP: 0033:0x7f4ce4f7def9
Code: ff ff c3 66 2e 0f 1f 84 00 00 00 00 00 0f 1f 40 00 48 89 f8 48 89 f7 48 89 d6 48 89 ca 4d 89 c2 4d 89 c8 4c 8b 4c 24 08 0f 05 <48> 3d 01 f0 ff ff 73 01 c3 48 c7 c1 a8 ff ff ff f7 d8 64 89 01 48
RSP: 002b:00007f4ce5d4a038 EFLAGS: 00000246 ORIG_RAX: 0000000000000133
RAX: ffffffffffffffda RBX: 00007f4ce5135f80 RCX: 00007f4ce4f7def9
RDX: 0000000000000001 RSI: 0000000020005d40 RDI: 0000000000000006
RBP: 00007f4ce4ff0b76 R08: 0000000000000000 R09: 0000000000000000
R10: 0000000000000000 R11: 0000000000000246 R12: 0000000000000000
R13: 0000000000000000 R14: 00007f4ce5135f80 R15: 00007ffd4cbc6d68
 </TASK>",'-,5.5,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,197464197,demo-linux2ad-4.portugal.pt,10.200.3.4,fe80:0:0:0:250:56ff:feaf:ae3,Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,30,3,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,12,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,236,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-49944,"In the Linux kernel, the following vulnerability has been resolved:

sctp: set sk_state back to CLOSED if autobind fails in sctp_listen_start

In sctp_listen_start() invoked by sctp_inet_listen(), it should set the
sk_state back to CLOSED if sctp_autobind() fails due to whatever reason.

Otherwise, next time when calling sctp_inet_listen(), if sctp_sk(sk)->reuse
is already set via setsockopt(SCTP_REUSE_PORT), sctp_sk(sk)->bind_hash will
be dereferenced as sk_state is LISTENING, which causes a crash as bind_hash
is NULL.

  KASAN: null-ptr-deref in range [0x0000000000000000-0x0000000000000007]
  RIP: 0010:sctp_inet_listen+0x7f0/0xa20 net/sctp/socket.c:8617
  Call Trace:
   <TASK>
   __sys_listen_socket net/socket.c:1883 [inline]
   __sys_listen+0x1b7/0x230 net/socket.c:1894
   __do_sys_listen net/socket.c:1902 [inline]",'-,5.5,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,197464197,demo-linux2ad-4.portugal.pt,10.200.3.4,fe80:0:0:0:250:56ff:feaf:ae3,Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,30,3,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,12,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,236,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-49948,"In the Linux kernel, the following vulnerability has been resolved:

net: add more sanity checks to qdisc_pkt_len_init()

One path takes care of SKB_GSO_DODGY, assuming
skb->len is bigger than hdr_len.

virtio_net_hdr_to_skb() does not fully dissect TCP headers,
it only make sure it is at least 20 bytes.

It is possible for an user to provide a malicious 'GSO' packet,
total length of 80 bytes.

- 20 bytes of IPv4 header
- 60 bytes TCP header
- a small gso_size like 8

virtio_net_hdr_to_skb() would declare this packet as a normal
GSO packet, because it would see 40 bytes of payload,
bigger than gso_size.

We need to make detect this case to not underflow
qdisc_skb_cb(skb)->pkt_len.",'-,5.5,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,197464197,demo-linux2ad-4.portugal.pt,10.200.3.4,fe80:0:0:0:250:56ff:feaf:ae3,Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,30,3,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,12,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,236,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-49949,"In the Linux kernel, the following vulnerability has been resolved:

net: avoid potential underflow in qdisc_pkt_len_init() with UFO

After commit 7c6d2ecbda83 (""net: be more gentle about silly gso
requests coming from user"") virtio_net_hdr_to_skb() had sanity check
to detect malicious attempts from user space to cook a bad GSO packet.

Then commit cf9acc90c80ec (""net: virtio_net_hdr_to_skb: count
transport header in UFO"") while fixing one issue, allowed user space
to cook a GSO packet with the following characteristic :

IPv4 SKB_GSO_UDP, gso_size=3, skb->len = 28.

When this packet arrives in qdisc_pkt_len_init(), we end up
with hdr_len = 28 (IPv4 header + UDP header), matching skb->len

Then the following sets gso_segs to 0 :

gso_segs = DIV_ROUND_UP(skb->len - hdr_len,
                        shinfo->gso_size);

Then later we set qdisc_skb_cb(skb)->pkt_len to back to zero :/

qdisc_skb_cb(skb)->pkt_len += (gso_segs - 1) * hdr_len;

This leads to the following crash in fq_codel [1]

qdisc_pkt_len_init() is best effort, we only want an estimation
of the bytes sent on the wire, not crashing the kernel.

This patch is fixing this particular issue, a following one
adds more sanity checks for another potential bug.

[1]
[   70.724101] BUG: kernel NULL pointer dereference, address: 0000000000000000
[   70.724561] #PF: supervisor read access in kernel mode
[   70.724561] #PF: error_code(0x0000) - not-present page
[   70.724561] PGD 10ac61067 P4D 10ac61067 PUD 107ee2067 PMD 0
[   70.724561] Oops: Oops: 0000 [#1] SMP NOPTI
[   70.724561] CPU: 11 UID: 0 PID: 2163 Comm: b358537762 Not tainted 6.11.0-virtme #991
[   70.724561] Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS 1.16.3-debian-1.16.3-2 04/01/2014
[   70.724561] RIP: 0010:fq_codel_enqueue (net/sched/sch_fq_codel.c:120 net/sched/sch_fq_codel.c:168 net/sched/sch_fq_codel.c:230) sch_fq_codel
[ 70.724561] Code: 24 08 49 c1 e1 06 44 89 7c 24 18 45 31 ed 45 31 c0 31 ff 89 44 24 14 4c 03 8b 90 01 00 00 eb 04 39 ca 73 37 4d 8b 39 83 c7 01 <49> 8b 17 49 89 11 41 8b 57 28 45 8b 5f 34 49 c7 07 00 00 00 00 49
All code
========
   0:	24 08                	and    $0x8,%al
   2:	49 c1 e1 06          	shl    $0x6,%r9
   6:	44 89 7c 24 18       	mov    %r15d,0x18(%rsp)
   b:	45 31 ed             	xor    %r13d,%r13d
   e:	45 31 c0             	xor    %r8d,%r8d
  11:	31 ff                	xor    %edi,%edi
  13:	89 44 24 14          	mov    %eax,0x14(%rsp)
  17:	4c 03 8b 90 01 00 00 	add    0x190(%rbx),%r9
  1e:	eb 04                	jmp    0x24
  20:	39 ca                	cmp    %ecx,%edx
  22:	73 37                	jae    0x5b
  24:	4d 8b 39             	mov    (%r9),%r15
  27:	83 c7 01             	add    $0x1,%edi
  2a:*	49 8b 17             	mov    (%r15),%rdx		<-- trapping instruction
  2d:	49 89 11             	mov    %rdx,(%r9)
  30:	41 8b 57 28          	mov    0x28(%r15),%edx
  34:	45 8b 5f 34          	mov    0x34(%r15),%r11d
  38:	49 c7 07 00 00 00 00 	movq   $0x0,(%r15)
  3f:	49                   	rex.WB

Code starting with the faulting instruction
===========================================
   0:	49 8b 17             	mov    (%r15),%rdx
   3:	49 89 11             	mov    %rdx,(%r9)
   6:	41 8b 57 28          	mov    0x28(%r15),%edx
   a:	45 8b 5f 34          	mov    0x34(%r15),%r11d
   e:	49 c7 07 00 00 00 00 	movq   $0x0,(%r15)
  15:	49                   	rex.WB
[   70.724561] RSP: 0018:ffff95ae85e6fb90 EFLAGS: 00000202
[   70.724561] RAX: 0000000002000000 RBX: ffff95ae841de000 RCX: 0000000000000000
[   70.724561] RDX: 0000000000000000 RSI: 0000000000000001 RDI: 0000000000000001
[   70.724561] RBP: ffff95ae85e6fbf8 R08: 0000000000000000 R09: ffff95b710a30000
[   70.724561] R10: 0000000000000000 R11: bdf289445ce31881 R12: ffff95ae85e6fc58
[   70.724561] R13: 0000000000000000 R14: 0000000000000040 R15: 0000000000000000
[   70.724561] FS:  000000002c5c1380(0000) GS:ffff95bd7fcc0000(0000) knlGS:0000000000000000
[   70.724561] CS:  0010 DS: 0000 ES: 0000 C
---truncated---",'-,5.5,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,197464197,demo-linux2ad-4.portugal.pt,10.200.3.4,fe80:0:0:0:250:56ff:feaf:ae3,Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,30,3,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,12,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,236,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-44931,"In the Linux kernel, the following vulnerability has been resolved:

gpio: prevent potential speculation leaks in gpio_device_get_desc()

Userspace may trigger a speculative read of an address outside the gpio
descriptor array.
Users can do that by calling gpio_ioctl() with an offset out of range.
Offset is copied from user and then used as an array index to get
the gpio descriptor without sanitization in gpio_device_get_desc().

This change ensures that the offset is sanitized by using
array_index_nospec() to mitigate any possibility of speculative
information leaks.

This bug was discovered and resolved using Coverity Static Analysis
Security Testing (SAST) by Synopsys, Inc.",'-,5.5,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,197464197,demo-linux2ad-4.portugal.pt,10.200.3.4,fe80:0:0:0:250:56ff:feaf:ae3,Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,30,3,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,12,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,236,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-50134,"In the Linux kernel, the following vulnerability has been resolved:

drm/vboxvideo: Replace fake VLA at end of vbva_mouse_pointer_shape with real VLA

Replace the fake VLA at end of the vbva_mouse_pointer_shape shape with
a real VLA to fix a ""memcpy: detected field-spanning write error"" warning:

[   13.319813] memcpy: detected field-spanning write (size 16896) of single field ""p->data"" at drivers/gpu/drm/vboxvideo/hgsmi_base.c:154 (size 4)
[   13.319841] WARNING: CPU: 0 PID: 1105 at drivers/gpu/drm/vboxvideo/hgsmi_base.c:154 hgsmi_update_pointer_shape+0x192/0x1c0 [vboxvideo]
[   13.320038] Call Trace:
[   13.320173]  hgsmi_update_pointer_shape [vboxvideo]
[   13.320184]  vbox_cursor_atomic_update [vboxvideo]

Note as mentioned in the added comment it seems the original length
calculation for the allocated and send hgsmi buffer is 4 bytes too large.
Changing this is not the goal of this patch, so this behavior is kept.",'-,5.5,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,197464197,demo-linux2ad-4.portugal.pt,10.200.3.4,fe80:0:0:0:250:56ff:feaf:ae3,Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,30,3,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,12,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,236,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-50096,"In the Linux kernel, the following vulnerability has been resolved:

nouveau/dmem: Fix vulnerability in migrate_to_ram upon copy error

The `nouveau_dmem_copy_one` function ensures that the copy push command is
sent to the device firmware but does not track whether it was executed
successfully.

In the case of a copy error (e.g., firmware or hardware failure), the
copy push command will be sent via the firmware channel, and
`nouveau_dmem_copy_one` will likely report success, leading to the
`migrate_to_ram` function returning a dirty HIGH_USER page to the user.

This can result in a security vulnerability, as a HIGH_USER page that may
contain sensitive or corrupted data could be returned to the user.

To prevent this vulnerability, we allocate a zero page. Thus, in case of
an error, a non-dirty (zero) page will be returned to the user.",'-,5.5,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,197464197,demo-linux2ad-4.portugal.pt,10.200.3.4,fe80:0:0:0:250:56ff:feaf:ae3,Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,30,3,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,12,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,236,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-50251,"In the Linux kernel, the following vulnerability has been resolved:

netfilter: nft_payload: sanitize offset and length before calling skb_checksum()

If access to offset + length is larger than the skbuff length, then
skb_checksum() triggers BUG_ON().

skb_checksum() internally subtracts the length parameter while iterating
over skbuff, BUG_ON(len) at the end of it checks that the expected
length to be included in the checksum calculation is fully consumed.",'-,6.2,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,197464197,demo-linux2ad-4.portugal.pt,10.200.3.4,fe80:0:0:0:250:56ff:feaf:ae3,Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,37,3,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,12,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,236,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-38544,"In the Linux kernel, the following vulnerability has been resolved:

RDMA/rxe: Fix seg fault in rxe_comp_queue_pkt

In rxe_comp_queue_pkt() an incoming response packet skb is enqueued to the
resp_pkts queue and then a decision is made whether to run the completer
task inline or schedule it. Finally the skb is dereferenced to bump a 'hw'
performance counter. This is wrong because if the completer task is
already running in a separate thread it may have already processed the skb
and freed it which can cause a seg fault.  This has been observed
infrequently in testing at high scale.

This patch fixes this by changing the order of enqueuing the packet until
after the counter is accessed.",'-,'-,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,197464197,demo-linux2ad-4.portugal.pt,10.200.3.4,fe80:0:0:0:250:56ff:feaf:ae3,Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,30,3,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,12,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,236,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
CVE-2024-50131,"In the Linux kernel, the following vulnerability has been resolved:

tracing: Consider the NULL character when validating the event length

strlen() returns a string length excluding the null byte. If the string
length equals to the maximum buffer length, the buffer will have no
space for the NULL terminating character.

This commit checks this condition and returns failure for it.",'-,7.8,6021727,Ubuntu Security Notification for Linux kernel Vulnerabilities (USN-7293-1),5,5,Confirmed,"Mar 3, 2025","Feb 27, 2025",'-,'-,ACTIVE,197464197,demo-linux2ad-4.portugal.pt,10.200.3.4,fe80:0:0:0:250:56ff:feaf:ae3,Refer to Ubuntu security advisory USN-7293-1 for updates and patch information.(https://ubuntu.com/security/notices/USN-7293-1),"PT,Cloud Agent,All,Linux-PT",No,No,35,3,"Feb 26, 2025","Feb 25, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,CISA Known Exploited Vulnerabilities",Ubuntu Linux 20.04.6,'-,'-,12,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,236,,"#table cols=""3""
Package Installed_Version Required_Version
linux 5.4.0-205-generic 5.4.0-208
"
