CVE,CVE-Description,CVSSv2 Base (nvd),CVSSv3.1 Base (nvd),QID,Title,Severity,KB Severity,Type Detected,Last Detected,First Detected,Protocol,Port,Status,Asset Id,Asset Name,Asset IPV4,Asset IPV6,Solution,Asset Tags,Disabled,Ignored,QVS Score,Detection AGE,Published Date,Patch Released,Category,CVSS Rating Labels,RTI,Operating System,Last Fixed,Last Reopened,Times Detected,Threat,Vuln Patchable,Asset Critical Score,TruRisk Score,Vulnerability Tags,Results
CVE-2024-52531,GNOME libsoup before 3.6.1 allows a buffer overflow in applications that perform conversion to UTF-8 in soup_header_parse_param_list_strict. Input received over the network cannot trigger this.,'-,'-,961523,Rocky Linux Security Update for libsoup (RLSA-2025:0838),4,4,Confirmed,"Mar 3, 2025","Feb 18, 2025",'-,'-,ACTIVE,132181692,ptdtc-sv-iris07.portugal.pt,10.200.8.204,fe80:0:0:0:250:56ff:feaf:29bf,Refer to Rocky Linux security advisory RLSA-2025:0838 for updates and patch information.(https://errata.rockylinux.org/RLSA-2025:0838),"PT,Cloud Agent,All,Linux-PT,Group-7",No,No,35,12,"Feb 17, 2025","Feb 13, 2025",Rocky Linux,HIGH,High Lateral Movement,Rocky Linux 8.10,'-,'-,68,"Successful exploitation of this vulnerability could lead to a security breach or affect confidentiality, integrity, and availability.",No,2,341,,"#table cols=""3""
Package Installed_Version Required_Version
libsoup 2.62.3-5.el8.x86__64 2.62.3-7.el8__10
libsoup 2.62.3-5.el8.x86__64 2.62.3-7.el8__10
"
CVE-2020-11023,"In jQuery versions greater than or equal to 1.0.3 and before 3.5.0, passing HTML containing <option> elements from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",4.3,6.1,961530,Rocky Linux Security Update for gcc (RLSA-2025:1301),3,3,Confirmed,"Mar 3, 2025","Feb 18, 2025",'-,'-,ACTIVE,132181692,ptdtc-sv-iris07.portugal.pt,10.200.8.204,fe80:0:0:0:250:56ff:feaf:29bf,Refer to Rocky Linux security advisory RLSA-2025:1301 for updates and patch information.(https://errata.rockylinux.org/RLSA-2025:1301),"PT,Cloud Agent,All,Linux-PT,Group-7",No,No,95,12,"Feb 17, 2025","Feb 13, 2025",Rocky Linux,MEDIUM,"Public Exploit,Privilege Escalation,CISA Known Exploited Vulnerabilities",Rocky Linux 8.10,'-,'-,68,"Successful exploitation of this vulnerability could lead to a security breach or affect confidentiality, integrity, and availability.",No,2,341,,"#table cols=""3""
Package Installed_Version Required_Version
libgomp 8.5.0-22.el8__10.x86__64 8.5.0-23.el8__10
libgcc 8.5.0-22.el8__10.x86__64 8.5.0-23.el8__10
libquadmath 8.5.0-22.el8__10.x86__64 8.5.0-23.el8__10
libgfortran 8.5.0-22.el8__10.x86__64 8.5.0-23.el8__10
libatomic 8.5.0-22.el8__10.x86__64 8.5.0-23.el8__10
libstdc++ 8.5.0-22.el8__10.x86__64 8.5.0-23.el8__10
"
CVE-2024-26935,"In the Linux kernel, the following vulnerability has been resolved:

scsi: core: Fix unremoved procfs host directory regression

Commit fc663711b944 (""scsi: core: Remove the /proc/scsi/${proc_name}
directory earlier"") fixed a bug related to modules loading/unloading, by
adding a call to scsi_proc_hostdir_rm() on scsi_remove_host(). But that led
to a potential duplicate call to the hostdir_rm() routine, since it's also
called from scsi_host_dev_release(). That triggered a regression report,
which was then fixed by commit be03df3d4bfe (""scsi: core: Fix a procfs host
directory removal regression""). The fix just dropped the hostdir_rm() call
from dev_release().

But it happens that this proc directory is created on scsi_host_alloc(),
and that function ""pairs"" with scsi_host_dev_release(), while
scsi_remove_host() pairs with scsi_add_host(). In other words, it seems the
reason for removing the proc directory on dev_release() was meant to cover
cases in which a SCSI host structure was allocated, but the call to
scsi_add_host() didn't happen. And that pattern happens to exist in some
error paths, for example.

Syzkaller causes that by using USB raw gadget device, error'ing on
usb-storage driver, at usb_stor_probe2(). By checking that path, we can see
that the BadDevice label leads to a scsi_host_put() after a SCSI host
allocation, but there's no call to scsi_add_host() in such path. That leads
to messages like this in dmesg (and a leak of the SCSI host proc
structure):

usb-storage 4-1:87.51: USB Mass Storage device detected
proc_dir_entry 'scsi/usb-storage' already registered
WARNING: CPU: 1 PID: 3519 at fs/proc/generic.c:377 proc_register+0x347/0x4e0 fs/proc/generic.c:376

The proper fix seems to still call scsi_proc_hostdir_rm() on dev_release(),
but guard that with the state check for SHOST_CREATED; there is even a
comment in scsi_host_dev_release() detailing that: such conditional is
meant for cases where the SCSI host was allocated but there was no calls to
{add,remove}_host(), like the usb-storage case.

This is what we propose here and with that, the error path of usb-storage
does not trigger the warning anymore.",'-,'-,961539,Rocky Linux Security Update for kernel (RLSA-2025:1068),4,4,Confirmed,"Mar 3, 2025","Feb 18, 2025",'-,'-,ACTIVE,125226296,ptprt-suapi04.portugal.pt,"10.200.1.176,172.17.0.1,172.18.0.1,172.19.0.1","fe80:0:0:0:42:8bff:fe48:be08,fe80:0:0:0:42:a5ff:fe6a:9ca3,fe80:0:0:0:42:faff:fe9b:2736,fe80:0:0:0:250:56ff:feaf:6260,fe80:0:0:0:4815:ffff:fe9f:e47,fe80:0:0:0:5802:d0ff:fee3:7b07,fe80:0:0:0:60c0:70ff:fe05:181d,fe80:0:0:0:900c:b8ff:fe01:552,fe80:0:0:0:f807:ddff:fe6b:dea4",Refer to Rocky Linux security advisory RLSA-2025:1068 for updates and patch information.(https://errata.rockylinux.org/RLSA-2025:1068),"PT,Cloud Agent,All,Linux-PT,Group-5",No,No,'-,12,"Feb 17, 2025","Feb 13, 2025",Rocky Linux,HIGH,High Lateral Movement,Rocky Linux 8.10,'-,'-,68,"Successful exploitation of this vulnerability could lead to a security breach or affect confidentiality, integrity, and availability.",No,2,347,,"#table cols=""3""
Package Installed_Version Required_Version
kernel 4.18.0-513.24.1.el8__9.x86__64 4.18.0-553.37.1.el8__10
kernel 4.18.0-553.34.1.el8__10.x86__64 4.18.0-553.37.1.el8__10
kernel-modules 4.18.0-513.24.1.el8__9.x86__64 4.18.0-553.37.1.el8__10
kernel-modules 4.18.0-553.34.1.el8__10.x86__64 4.18.0-553.37.1.el8__10
kernel-core 4.18.0-553.34.1.el8__10.x86__64 4.18.0-553.37.1.el8__10
kernel-core 4.18.0-513.24.1.el8__9.x86__64 4.18.0-553.37.1.el8__10
kernel 4.18.0-513.24.1.el8__9.x86__64 4.18.0-553.37.1.el8__10
kernel 4.18.0-553.34.1.el8__10.x86__64 4.18.0-553.37.1.el8__10
"
CVE-2024-50275,"In the Linux kernel, the following vulnerability has been resolved:

arm64/sve: Discard stale CPU state when handling SVE traps

The logic for handling SVE traps manipulates saved FPSIMD/SVE state
incorrectly, and a race with preemption can result in a task having
TIF_SVE set and TIF_FOREIGN_FPSTATE clear even though the live CPU state
is stale (e.g. with SVE traps enabled). This has been observed to result
in warnings from do_sve_acc() where SVE traps are not expected while
TIF_SVE is set:

|         if (test_and_set_thread_flag(TIF_SVE))
|                 WARN_ON(1); /* SVE access shouldn't have trapped */

Warnings of this form have been reported intermittently, e.g.

  https://lore.kernel.org/linux-arm-kernel/CA+G9fYtEGe_DhY2Ms7+L7NKsLYUomGsgqpdBj+QwDLeSg=JhGg@mail.gmail.com/
  https://lore.kernel.org/linux-arm-kernel/000000000000511e9a060ce5a45c@google.com/

The race can occur when the SVE trap handler is preempted before and
after manipulating the saved FPSIMD/SVE state, starting and ending on
the same CPU, e.g.

| void do_sve_acc(unsigned long esr, struct pt_regs *regs)
| {
|         // Trap on CPU 0 with TIF_SVE clear, SVE traps enabled
|         // task->fpsimd_cpu is 0.
|         // per_cpu_ptr(&fpsimd_last_state, 0) is task.
|
|         ...
|
|         // Preempted; migrated from CPU 0 to CPU 1.
|         // TIF_FOREIGN_FPSTATE is set.
|
|         get_cpu_fpsimd_context();
|
|         if (test_and_set_thread_flag(TIF_SVE))
|                 WARN_ON(1); /* SVE access shouldn't have trapped */
|
|         sve_init_regs() {
|                 if (!test_thread_flag(TIF_FOREIGN_FPSTATE)) {
|                         ...
|                 } else {
|                         fpsimd_to_sve(current);
|                         current->thread.fp_type = FP_STATE_SVE;
|                 }
|         }
|
|         put_cpu_fpsimd_context();
|
|         // Preempted; migrated from CPU 1 to CPU 0.
|         // task->fpsimd_cpu is still 0
|         // If per_cpu_ptr(&fpsimd_last_state, 0) is still task then:
|         // - Stale HW state is reused (with SVE traps enabled)
|         // - TIF_FOREIGN_FPSTATE is cleared
|         // - A return to userspace skips HW state restore
| }

Fix the case where the state is not live and TIF_FOREIGN_FPSTATE is set
by calling fpsimd_flush_task_state() to detach from the saved CPU
state. This ensures that a subsequent context switch will not reuse the
stale CPU state, and will instead set TIF_FOREIGN_FPSTATE, forcing the
new state to be reloaded from memory prior to a return to userspace.",'-,7,961539,Rocky Linux Security Update for kernel (RLSA-2025:1068),4,4,Confirmed,"Mar 3, 2025","Feb 18, 2025",'-,'-,ACTIVE,125226296,ptprt-suapi04.portugal.pt,"10.200.1.176,172.17.0.1,172.18.0.1,172.19.0.1","fe80:0:0:0:42:8bff:fe48:be08,fe80:0:0:0:42:a5ff:fe6a:9ca3,fe80:0:0:0:42:faff:fe9b:2736,fe80:0:0:0:250:56ff:feaf:6260,fe80:0:0:0:4815:ffff:fe9f:e47,fe80:0:0:0:5802:d0ff:fee3:7b07,fe80:0:0:0:60c0:70ff:fe05:181d,fe80:0:0:0:900c:b8ff:fe01:552,fe80:0:0:0:f807:ddff:fe6b:dea4",Refer to Rocky Linux security advisory RLSA-2025:1068 for updates and patch information.(https://errata.rockylinux.org/RLSA-2025:1068),"PT,Cloud Agent,All,Linux-PT,Group-5",No,No,35,12,"Feb 17, 2025","Feb 13, 2025",Rocky Linux,HIGH,High Lateral Movement,Rocky Linux 8.10,'-,'-,68,"Successful exploitation of this vulnerability could lead to a security breach or affect confidentiality, integrity, and availability.",No,2,347,,"#table cols=""3""
Package Installed_Version Required_Version
kernel 4.18.0-513.24.1.el8__9.x86__64 4.18.0-553.37.1.el8__10
kernel 4.18.0-553.34.1.el8__10.x86__64 4.18.0-553.37.1.el8__10
kernel-modules 4.18.0-513.24.1.el8__9.x86__64 4.18.0-553.37.1.el8__10
kernel-modules 4.18.0-553.34.1.el8__10.x86__64 4.18.0-553.37.1.el8__10
kernel-core 4.18.0-553.34.1.el8__10.x86__64 4.18.0-553.37.1.el8__10
kernel-core 4.18.0-513.24.1.el8__9.x86__64 4.18.0-553.37.1.el8__10
kernel 4.18.0-513.24.1.el8__9.x86__64 4.18.0-553.37.1.el8__10
kernel 4.18.0-553.34.1.el8__10.x86__64 4.18.0-553.37.1.el8__10
"
CVE-2025-1414,Memory safety bugs present in Firefox 135. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 135.0.1.,'-,'-,382844,Mozilla Firefox Multiple Vulnerability (MFSA2025-12),4,4,Confirmed,"Mar 3, 2025","Feb 19, 2025",'-,'-,ACTIVE,254663919,SRVUNIAGI03V,10.43.159.88,,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135.0.1 to fix vulnerability, you can also refer MFSA2025-12 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-12/)","CH,Cloud Agent,All",No,No,30,11,"Feb 19, 2025","Feb 18, 2025",Local,MEDIUM,High Lateral Movement,Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 6532,'-,'-,71,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,254,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  132.0.1.0
"
CVE-2025-1094,"Improper neutralization of quoting syntax in PostgreSQL libpq functions PQescapeLiteral(), PQescapeIdentifier(), PQescapeString(), and PQescapeStringConn() allows a database input provider to achieve SQL injection in certain usage patterns.  Specifically, SQL injection requires the application to use the function result to construct input to psql, the PostgreSQL interactive terminal.  Similarly, improper neutralization of quoting syntax in PostgreSQL command line utility programs allows a source of command line arguments to achieve SQL injection when client_encoding is BIG5 and server_encoding is one of EUC_TW or MULE_INTERNAL.  Versions before PostgreSQL 17.3, 16.7, 15.11, 14.16, and 13.19 are affected.",'-,'-,382835,PostgreSQL SQL Injection Vulnerability (CVE-2025-1094),4,4,Confirmed,"Mar 3, 2025","Feb 18, 2025",'-,'-,ACTIVE,128249251,PTPRT-SRV-C2SI.portugal.pt,192.168.5.7,fe80:0:0:0:d66e:b0d6:c97c:1bd1,"Refer to PostgreSQL advisories PostgreSQL 17.3 , PostgreSQL 16.7 , PostgreSQL 15.11 , PostgreSQL 14.16 , PostgreSQL 13.19 , for more information.(https://www.postgresql.org/docs/release/13.19)","PT,Cloud Agent,All,Windows-PT,wX,Group-4",No,No,95,13,"Feb 17, 2025","Feb 13, 2025",Local,HIGH,"Denial Of Service,High Data Loss,High Lateral Movement,Public Exploit,Remote Code Execution",Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 6893,'-,'-,80,Successful exploitation of this vulnerability may lead to SQL injection.<P>,No,2,249,,"C:\Program Files\PostgreSQL\17\bin\psql.exe  Version is  17.0.0.0
"
CVE-2024-29018,"Moby is an open source container framework that is a key component of Docker Engine, Docker Desktop, and other distributions of container tooling or runtimes. Moby's networking implementation allows for many networks, each with their own IP address range and gateway, to be defined. This feature is frequently referred to as custom networks, as each network can have a different driver, set of parameters and thus behaviors. When creating a network, the `--internal` flag is used to designate a network as _internal_. The `internal` attribute in a docker-compose.yml file may also be used to mark a network _internal_, and other API clients may specify the `internal` parameter as well.

When containers with networking are created, they are assigned unique network interfaces and IP addresses. The host serves as a router for non-internal networks, with a gateway IP that provides SNAT/DNAT to/from container IPs.

Containers on an internal network may communicate between each other, but are precluded from communicating with any networks the host has access to (LAN or WAN) as no default route is configured, and firewall rules are set up to drop all outgoing traffic. Communication with the gateway IP address (and thus appropriately configured host services) is possible, and the host may communicate with any container IP directly.

In addition to configuring the Linux kernel's various networking features to enable container networking, `dockerd` directly provides some services to container networks. Principal among these is serving as a resolver, enabling service discovery, and resolution of names from an upstream resolver.

When a DNS request for a name that does not correspond to a container is received, the request is forwarded to the configured upstream resolver. This request is made from the container's network namespace: the level of access and routing of traffic is the same as if the request was made by the container itself.

As a consequence of this design, containers solely attached to an internal network will be unable to resolve names using the upstream resolver, as the container itself is unable to communicate with that nameserver. Only the names of containers also attached to the internal network are able to be resolved.

Many systems run a local forwarding DNS resolver. As the host and any containers have separate loopback devices, a consequence of the design described above is that containers are unable to resolve names from the host's configured resolver, as they cannot reach these addresses on the host loopback device. To bridge this gap, and to allow containers to properly resolve names even when a local forwarding resolver is used on a loopback address, `dockerd` detects this scenario and instead forward DNS requests from the host namework namespace. The loopback resolver then forwards the requests to its configured upstream resolvers, as expected.

Because `dockerd` forwards DNS requests to the host loopback device, bypassing the container network namespace's normal routing semantics entirely, internal networks can unexpectedly forward DNS requests to an external nameserver. By registering a domain for which they control the authoritative nameservers, an attacker could arrange for a compromised container to exfiltrate data by encoding it in DNS queries that will eventually be answered by their nameservers.

Docker Desktop is not affected, as Docker Desktop always runs an internal resolver on a RFC 1918 address.

Moby releases 26.0.0, 25.0.4, and 23.0.11 are patched to prevent forwarding any DNS requests from internal networks. As a workaround, run containers intended to be solely attached to internal networks with a custom upstream address, which will force all upstream DNS queries to be resolved from the container's network namespace.",'-,'-,6021664,Ubuntu Security Notification for Docker Vulnerabilities (USN-7161-2),5,5,Confirmed,"Mar 3, 2025","Feb 20, 2025",'-,'-,ACTIVE,176268272,ptdtc-sv-klims1.portugal.pt,"10.200.6.150,172.17.0.1",fe80:0:0:0:250:56ff:fe83:c7aa,Refer to Ubuntu security advisory USN-7161-2 for updates and patch information.(https://ubuntu.com/security/notices/USN-7161-2),"PT,Cloud Agent,All,Linux-PT,tmp_pt_servers_hva",No,No,30,11,"Feb 19, 2025","Feb 18, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,Remote Code Execution,Privilege Escalation",Ubuntu Linux 20.04.6,'-,'-,59,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",No,2,331,,"#table cols=""3""
Package Installed_Version Required_Version
docker.io 20.10.21-0ubuntu1~20.04.2 26.1.3-0ubuntu1~20.04.1+esm1
"
CVE-2024-41110,"Moby is an open-source project created by Docker for software containerization. A security vulnerability has been detected in certain versions of Docker Engine, which could allow an attacker to bypass authorization plugins (AuthZ) under specific circumstances. The base likelihood of this being exploited is low.

Using a specially-crafted API request, an Engine API client could make the daemon forward the request or response to an authorization plugin without the body. In certain circumstances, the authorization plugin may allow a request which it would have otherwise denied if the body had been forwarded to it.

A security issue was discovered In 2018, where an attacker could bypass AuthZ plugins using a specially crafted API request. This could lead to unauthorized actions, including privilege escalation. Although this issue was fixed in Docker Engine v18.09.1 in January 2019, the fix was not carried forward to later major versions, resulting in a regression. Anyone who depends on authorization plugins that introspect the request and/or response body to make access control decisions is potentially impacted.

Docker EE v19.03.x and all versions of Mirantis Container Runtime are not vulnerable.

docker-ce v27.1.1 containes patches to fix the vulnerability. Patches have also been merged into the master, 19.03, 20.0, 23.0, 24.0, 25.0, 26.0, and 26.1 release branches. If one is unable to upgrade immediately, avoid using AuthZ plugins and/or restrict access to the Docker API to trusted parties, following the principle of least privilege.",'-,'-,6021664,Ubuntu Security Notification for Docker Vulnerabilities (USN-7161-2),5,5,Confirmed,"Mar 3, 2025","Feb 20, 2025",'-,'-,ACTIVE,176268272,ptdtc-sv-klims1.portugal.pt,"10.200.6.150,172.17.0.1",fe80:0:0:0:250:56ff:fe83:c7aa,Refer to Ubuntu security advisory USN-7161-2 for updates and patch information.(https://ubuntu.com/security/notices/USN-7161-2),"PT,Cloud Agent,All,Linux-PT,tmp_pt_servers_hva",No,No,72,11,"Feb 19, 2025","Feb 18, 2025",Ubuntu,CRITICAL,"High Lateral Movement,Public Exploit,Remote Code Execution,Privilege Escalation",Ubuntu Linux 20.04.6,'-,'-,59,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",No,2,331,,"#table cols=""3""
Package Installed_Version Required_Version
docker.io 20.10.21-0ubuntu1~20.04.2 26.1.3-0ubuntu1~20.04.1+esm1
"
CVE-2025-1414,Memory safety bugs present in Firefox 135. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 135.0.1.,'-,'-,382844,Mozilla Firefox Multiple Vulnerability (MFSA2025-12),4,4,Confirmed,"Mar 3, 2025","Feb 19, 2025",'-,'-,ACTIVE,147246544,PCLDK01.czech.net,"10.43.193.134,192.168.207.1,192.168.233.1","fe80:0:0:0:3599:6874:97be:a946,fe80:0:0:0:a98f:9168:d650:1b25,fe80:0:0:0:b1e5:1e9e:d061:dade","Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135.0.1 to fix vulnerability, you can also refer MFSA2025-12 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-12/)","CH,Cloud Agent,All",No,No,30,11,"Feb 19, 2025","Feb 18, 2025",Local,MEDIUM,High Lateral Movement,Microsoft Windows Server 2012 R2 Standard 6.3.9600 64-bit N/A Build 9600 UBR 20969,'-,'-,71,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,349,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  111.0.1.0
"
CVE-2025-1414,Memory safety bugs present in Firefox 135. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 135.0.1.,'-,'-,382844,Mozilla Firefox Multiple Vulnerability (MFSA2025-12),4,4,Confirmed,"Mar 3, 2025","Feb 19, 2025",'-,'-,ACTIVE,147218233,SRVUNIJAD18V.czech.net,10.43.153.126,,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135.0.1 to fix vulnerability, you can also refer MFSA2025-12 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-12/)","CH,Cloud Agent,All",No,No,30,11,"Feb 19, 2025","Feb 18, 2025",Local,MEDIUM,High Lateral Movement,Microsoft Windows Server 2019 Standard 10.0.17763 64-bit N/A Build 17763 UBR 6659,'-,'-,71,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,335,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  133.0.3.0
"
CVE-2025-1094,"Improper neutralization of quoting syntax in PostgreSQL libpq functions PQescapeLiteral(), PQescapeIdentifier(), PQescapeString(), and PQescapeStringConn() allows a database input provider to achieve SQL injection in certain usage patterns.  Specifically, SQL injection requires the application to use the function result to construct input to psql, the PostgreSQL interactive terminal.  Similarly, improper neutralization of quoting syntax in PostgreSQL command line utility programs allows a source of command line arguments to achieve SQL injection when client_encoding is BIG5 and server_encoding is one of EUC_TW or MULE_INTERNAL.  Versions before PostgreSQL 17.3, 16.7, 15.11, 14.16, and 13.19 are affected.",'-,'-,382835,PostgreSQL SQL Injection Vulnerability (CVE-2025-1094),4,4,Confirmed,"Mar 3, 2025","Feb 18, 2025",'-,'-,ACTIVE,178335262,PTDTC-SV-ASTR01.portugal.pt,10.200.6.189,fe80:0:0:0:f822:4894:96a9:8636,"Refer to PostgreSQL advisories PostgreSQL 17.3 , PostgreSQL 16.7 , PostgreSQL 15.11 , PostgreSQL 14.16 , PostgreSQL 13.19 , for more information.(https://www.postgresql.org/docs/release/13.19)","PT,Cloud Agent,All,Windows-PT",No,No,95,13,"Feb 17, 2025","Feb 13, 2025",Local,HIGH,"Denial Of Service,High Data Loss,High Lateral Movement,Public Exploit,Remote Code Execution",Microsoft Windows Server 2022 Standard 10.0.20348 64-bit N/A Build 20348 UBR 3207,'-,'-,81,Successful exploitation of this vulnerability may lead to SQL injection.<P>,No,2,242,,"C:\Program Files\PostgreSQL\13\bin\psql.exe  Version is  13.0.11.23188
"
CVE-2025-1094,"Improper neutralization of quoting syntax in PostgreSQL libpq functions PQescapeLiteral(), PQescapeIdentifier(), PQescapeString(), and PQescapeStringConn() allows a database input provider to achieve SQL injection in certain usage patterns.  Specifically, SQL injection requires the application to use the function result to construct input to psql, the PostgreSQL interactive terminal.  Similarly, improper neutralization of quoting syntax in PostgreSQL command line utility programs allows a source of command line arguments to achieve SQL injection when client_encoding is BIG5 and server_encoding is one of EUC_TW or MULE_INTERNAL.  Versions before PostgreSQL 17.3, 16.7, 15.11, 14.16, and 13.19 are affected.",'-,'-,382835,PostgreSQL SQL Injection Vulnerability (CVE-2025-1094),4,4,Confirmed,"Mar 3, 2025","Feb 18, 2025",'-,'-,ACTIVE,177175141,PTDTC-SV-VBR02,"10.50.250.5,10.88.0.5",,"Refer to PostgreSQL advisories PostgreSQL 17.3 , PostgreSQL 16.7 , PostgreSQL 15.11 , PostgreSQL 14.16 , PostgreSQL 13.19 , for more information.(https://www.postgresql.org/docs/release/13.19)","PT,Cloud Agent,All,Windows-PT",No,No,95,12,"Feb 17, 2025","Feb 13, 2025",Local,HIGH,"Denial Of Service,High Data Loss,High Lateral Movement,Public Exploit,Remote Code Execution",Microsoft Windows Server 2012 R2 Standard 6.3.9600 64-bit N/A Build 9600 UBR 21620,'-,'-,79,Successful exploitation of this vulnerability may lead to SQL injection.<P>,No,2,348,,"C:\Program Files\PostgreSQL\15\bin\psql.exe  Version is  15.0.1.22312
"
CVE-2022-49043,xmlXIncludeAddNode in xinclude.c in libxml2 before 2.11.0 has a use-after-free.,'-,'-,942369,AlmaLinux Security Update for libxml2 (ALSA-2025:1517),4,4,Confirmed,"Mar 3, 2025","Feb 18, 2025",'-,'-,ACTIVE,193944117,unlprdb.portugal.lan,"10.64.184.10,57.128.99.151","2001:41d0:203:d797:0:0:0:0,fe80:0:0:0:7656:3cff:fe5c:9bdd,fe80:0:0:0:c4bd:77ec:bbe6:fb70",Refer to AlmaLinux security advisory ALSA-2025:1517 for updates and patch information.(https://errata.almalinux.org/8/ALSA-2025-1517.html),"PT,Cloud Agent,All,Linux-PT",No,No,35,12,"Feb 18, 2025","Feb 17, 2025",AlmaLinux,HIGH,"High Lateral Movement,Privilege Escalation",AlmaLinux 8.9,'-,'-,66,"Successful exploitation of this vulnerability could lead to a security breach or affect confidentiality, integrity, and availability.",No,2,337,,"#table cols=""3""
Package Installed_Version Required_Version
libxml2 2.9.7-18.el8__9.x86__64 2.9.7-18.el8__10.2
python3-libxml2 2.9.7-18.el8__9.x86__64 2.9.7-18.el8__10.2
"
CVE-2020-11023,"In jQuery versions greater than or equal to 1.0.3 and before 3.5.0, passing HTML containing <option> elements from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",4.3,6.1,942368,AlmaLinux Security Update for gcc (ALSA-2025:1301),3,3,Confirmed,"Mar 3, 2025","Feb 18, 2025",'-,'-,ACTIVE,193944117,unlprdb.portugal.lan,"10.64.184.10,57.128.99.151","2001:41d0:203:d797:0:0:0:0,fe80:0:0:0:7656:3cff:fe5c:9bdd,fe80:0:0:0:c4bd:77ec:bbe6:fb70",Refer to AlmaLinux security advisory ALSA-2025:1301 for updates and patch information.(https://errata.almalinux.org/8/ALSA-2025-1301.html),"PT,Cloud Agent,All,Linux-PT",No,No,95,12,"Feb 18, 2025","Feb 17, 2025",AlmaLinux,MEDIUM,"Public Exploit,Privilege Escalation,CISA Known Exploited Vulnerabilities",AlmaLinux 8.9,'-,'-,66,"Successful exploitation of this vulnerability could lead to a security breach or affect confidentiality, integrity, and availability.",No,2,337,,"#table cols=""3""
Package Installed_Version Required_Version
gcc 8.5.0-20.el8.alma.x86__64 8.5.0-23.el8__10.alma.1
libstdc++-devel 8.5.0-20.el8.alma.x86__64 8.5.0-23.el8__10.alma.1
libgomp 8.5.0-20.el8.alma.x86__64 8.5.0-23.el8__10.alma.1
libgcc 8.5.0-20.el8.alma.x86__64 8.5.0-23.el8__10.alma.1
libstdc++ 8.5.0-20.el8.alma.x86__64 8.5.0-23.el8__10.alma.1
cpp 8.5.0-20.el8.alma.x86__64 8.5.0-23.el8__10.alma.1
"
